host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
23722617,1.28337,103.84369,5,6,0.24,84,64,3,4,True,False,False,141.7289719626168
108773366,1.30985,103.8719,1,0,0.0,109,360,0,4,False,False,True,159.83821478382148
250510187,1.30347,103.86179,2,2,0.55,7,208,0,4,True,False,False,159.83821478382148
108773366,1.30922,103.86303,1,2,1.3,109,164,0,2,False,False,True,159.83821478382148
47107850,1.28363,103.83998,1,0,0.0,1,0,3,2,False,True,False,141.7289719626168
111065775,1.29774,103.83639,6,12,0.4,19,257,3,4,True,False,False,167.0909090909091
278109833,1.28553,103.83376,3,0,0.0,31,78,3,1,True,False,False,150.39755351681958
211434562,1.30627,103.84755,1,6,0.87,64,355,0,2,True,False,False,188.51497005988023
159804766,1.311,103.88546,3,0,0.0,79,353,6,2,True,False,False,168.67319277108433
122142593,1.33856,103.77262,1,2,0.08,1,0,5,0,False,True,False,164.7263157894737
1439258,1.28045,103.78673,30,1,0.25,32,300,2,1,False,True,False,140.9673913043478
2413412,1.31213,103.8561,18,1,0.03,112,332,0,0,False,True,False,159.83821478382148
211434562,1.31117,103.86204,1,6,0.59,64,365,0,2,False,True,False,159.83821478382148
114002560,1.32001,103.8621,1,0,0.0,4,79,0,0,False,True,False,159.83821478382148
201775246,1.30956,103.86306,18,0,0.0,48,354,0,0,False,True,False,159.83821478382148
8948251,1.28395,103.84277,30,1,0.06,83,356,3,1,False,True,False,141.7289719626168
156409670,1.29097,103.84122,2,5,0.43,78,359,3,1,True,False,False,184.59677419354838
156409670,1.31,103.82545,3,0,0.0,78,238,3,4,True,False,False,210.3684210526316
20828188,1.30757,103.85566,2,50,2.48,13,150,0,2,False,True,False,188.51497005988023
128981225,1.30987,103.85417,1,57,2.22,7,0,0,2,True,False,False,188.51497005988023
8492007,1.31389,103.89827,3,0,0.0,203,52,6,3,True,False,False,168.67319277108433
209913841,1.31043,103.8766,2,1,0.17,157,299,6,2,True,False,False,168.67319277108433
8689087,1.27229,103.80976,2,0,0.0,1,178,3,0,False,True,False,150.39755351681958
50158481,1.31232,103.86178,1,11,0.25,8,360,0,1,False,False,True,159.83821478382148
14521708,1.31562,103.88586,30,41,0.66,67,26,6,3,True,False,False,168.67319277108433
236303515,1.31655,103.85478,3,13,1.83,4,69,0,1,False,True,False,159.83821478382148
101145755,1.2922,103.80806,3,3,0.12,11,365,2,1,True,False,False,140.9673913043478
279311966,1.28202,103.84641,3,0,0.0,2,175,3,4,True,False,False,141.7289719626168
238891646,1.28547,103.83451,15,0,0.0,34,364,3,1,True,False,False,150.39755351681958
123019323,1.29873,103.82808,30,0,0.0,1,90,3,0,False,True,False,210.3684210526316
23722617,1.29478,103.83901,5,22,0.46,84,48,3,4,True,False,False,167.0909090909091
97878860,1.30886,103.86137,28,0,0.0,59,320,0,0,False,True,False,159.83821478382148
268956734,1.31172,103.87916,2,9,3.97,13,248,6,1,True,False,False,168.67319277108433
1189417,1.32486,103.84943,2,1,0.04,1,0,0,1,True,False,False,177.3125
105167673,1.32823,103.86799,7,1,1.0,6,354,0,3,True,False,False,179.0
1439258,1.28156,103.78686,5,5,0.13,32,361,2,1,False,True,False,140.9673913043478
